ECT,RPM,label,split,original_index
-0.78125,55.0,anomaly,test,169265
-0.78125,56.0,anomaly,test,169266
-0.78125,56.0,anomaly,test,169267
-0.78125,56.0,anomaly,test,169268
-0.78125,55.0,anomaly,test,169269
-0.78125,55.0,anomaly,test,169270
-0.78125,55.0,anomaly,test,169271
-0.78125,55.0,anomaly,test,169272
-0.78125,56.0,anomaly,test,169273
-0.78125,56.0,anomaly,test,169274
-0.78125,56.0,anomaly,test,169275
-0.78125,56.0,anomaly,test,169276
-0.78125,55.0,anomaly,test,169277
-0.78125,55.0,anomaly,test,169278
-0.78125,55.0,anomaly,test,169279
-0.78125,55.0,anomaly,test,169280
-0.78125,55.0,anomaly,test,169281
-0.78125,55.0,anomaly,test,169282
-0.78125,55.0,anomaly,test,169283
-0.78125,54.0,anomaly,test,169284
-0.78125,54.0,anomaly,test,169285
-0.78125,54.0,anomaly,test,169286
1.5625,54.0,anomaly,test,169287
1.5625,53.0,anomaly,test,169288
1.5625,53.0,anomaly,test,169289
1.5625,53.0,anomaly,test,169290
1.5625,52.0,anomaly,test,169291
1.5625,52.0,anomaly,test,169292
1.5625,52.0,anomaly,test,169293
1.5625,52.0,anomaly,test,169294
2.34375,52.0,anomaly,test,169295
2.34375,52.0,anomaly,test,169296
2.34375,52.0,anomaly,test,169297
2.34375,52.0,anomaly,test,169298
2.34375,52.0,anomaly,test,169299
2.34375,52.0,anomaly,test,169300
2.34375,52.0,anomaly,test,169301
3.125,54.0,anomaly,test,169302
3.125,54.0,anomaly,test,169303
3.125,54.0,anomaly,test,169304
3.125,54.0,anomaly,test,169305
-0.78125,52.0,anomaly,test,169306
-0.78125,52.0,anomaly,test,169307
-0.78125,52.0,anomaly,test,169308
-0.78125,52.0,anomaly,test,169309
-0.78125,50.0,anomaly,test,169310
-0.78125,50.0,anomaly,test,169311
-0.78125,50.0,anomaly,test,169312
-0.78125,44.0,anomaly,test,169313
-0.78125,44.0,anomaly,test,169314
-0.78125,44.0,anomaly,test,169315
-0.78125,44.0,anomaly,test,169316
-0.78125,41.0,anomaly,test,169317
-0.78125,41.0,anomaly,test,169318
-0.78125,41.0,anomaly,test,169319
-0.78125,41.0,anomaly,test,169320
3.125,44.0,anomaly,test,169321
3.125,44.0,anomaly,test,169322
3.125,44.0,anomaly,test,169323
2.34375,42.0,anomaly,test,169324
2.34375,42.0,anomaly,test,169325
2.34375,42.0,anomaly,test,169326
2.34375,42.0,anomaly,test,169327
2.34375,44.0,anomaly,test,169328
2.34375,44.0,anomaly,test,169329
2.34375,44.0,anomaly,test,169330
2.34375,44.0,anomaly,test,169331
2.34375,44.0,anomaly,test,169332
2.34375,44.0,anomaly,test,169333
2.34375,44.0,anomaly,test,169334
2.34375,45.0,anomaly,test,169335
2.34375,45.0,anomaly,test,169336
2.34375,45.0,anomaly,test,169337
2.34375,45.0,anomaly,test,169338
-0.78125,45.0,anomaly,test,169339
-0.78125,45.0,anomaly,test,169340
-0.78125,45.0,anomaly,test,169341
-0.78125,45.0,anomaly,test,169342
-0.78125,44.0,anomaly,test,169343
-0.78125,44.0,anomaly,test,169344
-0.78125,44.0,anomaly,test,169345
-0.78125,39.0,anomaly,test,169346
-0.78125,39.0,anomaly,test,169347
-0.78125,39.0,anomaly,test,169348
-0.78125,39.0,anomaly,test,169349
-0.78125,35.0,anomaly,test,169350
-0.78125,35.0,anomaly,test,169351
-0.78125,35.0,anomaly,test,169352
-0.78125,35.0,anomaly,test,169353
0.0,32.0,anomaly,test,169354
0.0,32.0,anomaly,test,169355
0.0,32.0,anomaly,test,169356
-0.78125,32.0,anomaly,test,169357
-0.78125,36.0,anomaly,test,169358
-0.78125,36.0,anomaly,test,169359
-0.78125,36.0,anomaly,test,169360
-0.78125,39.0,anomaly,test,169361
-0.78125,39.0,anomaly,test,169362
-0.78125,39.0,anomaly,test,169363
-0.78125,39.0,anomaly,test,169364
0.0,41.0,anomaly,test,169365
0.0,41.0,anomaly,test,169366
0.0,41.0,anomaly,test,169367
0.0,41.0,anomaly,test,169368
0.0,43.0,anomaly,test,169369
0.0,43.0,anomaly,test,169370
0.0,43.0,anomaly,test,169371
0.78125,47.0,anomaly,test,169372
0.78125,47.0,anomaly,test,169373
0.78125,47.0,anomaly,test,169374
0.78125,47.0,anomaly,test,169375
-0.78125,48.0,anomaly,test,169376
-0.78125,48.0,anomaly,test,169377
-0.78125,48.0,anomaly,test,169378
3.125,48.0,anomaly,test,169379
3.125,46.0,anomaly,test,169380
3.125,46.0,anomaly,test,169381
3.125,46.0,anomaly,test,169382
-0.78125,45.0,anomaly,test,169383
-0.78125,45.0,anomaly,test,169384
-0.78125,45.0,anomaly,test,169385
-0.78125,45.0,anomaly,test,169386
-0.78125,43.0,anomaly,test,169387
-0.78125,43.0,anomaly,test,169388
-0.78125,43.0,anomaly,test,169389
-0.78125,43.0,anomaly,test,169390
-0.78125,41.0,anomaly,test,169391
-0.78125,41.0,anomaly,test,169392
-0.78125,41.0,anomaly,test,169393
-0.78125,37.0,anomaly,test,169394
-0.78125,37.0,anomaly,test,169395
-0.78125,37.0,anomaly,test,169396
-0.78125,37.0,anomaly,test,169397
-0.78125,35.0,anomaly,test,169398
-0.78125,35.0,anomaly,test,169399
-0.78125,35.0,anomaly,test,169400
-0.78125,35.0,anomaly,test,169401
-0.78125,28.0,anomaly,test,169402
-0.78125,28.0,anomaly,test,169403
-0.78125,28.0,anomaly,test,169404
-0.78125,23.0,anomaly,test,169405
-0.78125,23.0,anomaly,test,169406
-0.78125,23.0,anomaly,test,169407
-0.78125,23.0,anomaly,test,169408
-5.46875,23.0,anomaly,test,169409
-5.46875,23.0,anomaly,test,169410
-5.46875,23.0,anomaly,test,169411
-2.34375,23.0,anomaly,test,169412
-2.34375,29.0,anomaly,test,169413
-2.34375,29.0,anomaly,test,169414
-2.34375,29.0,anomaly,test,169415
2.34375,34.0,anomaly,test,169416
2.34375,34.0,anomaly,test,169417
2.34375,34.0,anomaly,test,169418
2.34375,34.0,anomaly,test,169419
3.125,36.0,anomaly,test,169420
3.125,36.0,anomaly,test,169421
3.125,36.0,anomaly,test,169422
3.125,36.0,anomaly,test,169423
3.125,34.0,anomaly,test,169424
3.125,34.0,anomaly,test,169425
3.125,34.0,anomaly,test,169426
3.125,35.0,anomaly,test,169427
3.125,35.0,anomaly,test,169428
3.125,35.0,anomaly,test,169429
3.125,35.0,anomaly,test,169430
-0.78125,33.0,anomaly,test,169431
-0.78125,33.0,anomaly,test,169432
-0.78125,33.0,anomaly,test,169433
-0.78125,33.0,anomaly,test,169434
-0.78125,29.0,anomaly,test,169435
-0.78125,29.0,anomaly,test,169436
-0.78125,29.0,anomaly,test,169437
-0.78125,19.0,anomaly,test,169438
-0.78125,19.0,anomaly,test,169439
-0.78125,19.0,anomaly,test,169440
-0.78125,19.0,anomaly,test,169441
-0.78125,8.0,anomaly,test,169442
-0.78125,8.0,anomaly,test,169443
-0.78125,8.0,anomaly,test,169444
-0.78125,8.0,anomaly,test,169445
-0.78125,3.0,anomaly,test,169446
-0.78125,3.0,anomaly,test,169447
-0.78125,3.0,anomaly,test,169448
-0.78125,3.0,anomaly,test,169449
-0.78125,3.0,anomaly,test,169450
-0.78125,3.0,anomaly,test,169451
-0.78125,3.0,anomaly,test,169452
-0.78125,0.0,anomaly,test,169453
-0.78125,0.0,anomaly,test,169454
-0.78125,0.0,anomaly,test,169455
-0.78125,0.0,anomaly,test,169456
-0.78125,0.0,anomaly,test,169457
-0.78125,0.0,anomaly,test,169458
-0.78125,0.0,anomaly,test,169459
-0.78125,0.0,anomaly,test,169460
-0.78125,0.0,anomaly,test,169461
-0.78125,0.0,anomaly,test,169462
-0.78125,0.0,anomaly,test,169463
-0.78125,0.0,anomaly,test,169464
-0.78125,0.0,anomaly,test,169465
-0.78125,0.0,anomaly,test,169466
-0.78125,0.0,anomaly,test,169467
-0.78125,0.0,anomaly,test,169468
-0.78125,0.0,anomaly,test,169469
-0.78125,0.0,anomaly,test,169470
-5.46875,4.0,anomaly,test,169471
-5.46875,4.0,anomaly,test,169472
-5.46875,4.0,anomaly,test,169473
-5.46875,4.0,anomaly,test,169474
-0.78125,12.0,anomaly,test,169475
-0.78125,12.0,anomaly,test,169476
-0.78125,12.0,anomaly,test,169477
-0.78125,12.0,anomaly,test,169478
0.0,17.0,anomaly,test,169479
0.0,17.0,anomaly,test,169480
0.0,17.0,anomaly,test,169481
2.34375,24.0,anomaly,test,169482
2.34375,24.0,anomaly,test,169483
2.34375,24.0,anomaly,test,169484
2.34375,24.0,anomaly,test,169485
-5.46875,27.0,anomaly,test,169486
-5.46875,27.0,anomaly,test,169487
-5.46875,27.0,anomaly,test,169488
-5.46875,27.0,anomaly,test,169489
0.0,33.0,anomaly,test,169490
0.0,33.0,anomaly,test,169491
0.0,33.0,anomaly,test,169492
0.78125,33.0,anomaly,test,169493
0.78125,34.0,anomaly,test,169494
0.78125,34.0,anomaly,test,169495
0.78125,34.0,anomaly,test,169496
2.34375,35.0,anomaly,test,169497
2.34375,35.0,anomaly,test,169498
2.34375,35.0,anomaly,test,169499
2.34375,35.0,anomaly,test,169500
2.34375,36.0,anomaly,test,169501
2.34375,36.0,anomaly,test,169502
2.34375,36.0,anomaly,test,169503
2.34375,36.0,anomaly,test,169504
2.34375,34.0,anomaly,test,169505
2.34375,34.0,anomaly,test,169506
2.34375,34.0,anomaly,test,169507
-0.78125,34.0,anomaly,test,169508
-0.78125,34.0,anomaly,test,169509
-0.78125,34.0,anomaly,test,169510
-0.78125,34.0,anomaly,test,169511
-0.78125,32.0,anomaly,test,169512
-0.78125,32.0,anomaly,test,169513
-0.78125,32.0,anomaly,test,169514
-5.46875,32.0,anomaly,test,169515
-5.46875,26.0,anomaly,test,169516
-5.46875,26.0,anomaly,test,169517
-5.46875,26.0,anomaly,test,169518
-5.46875,31.0,anomaly,test,169519
-5.46875,31.0,anomaly,test,169520
-5.46875,31.0,anomaly,test,169521
-5.46875,31.0,anomaly,test,169522
-3.125,36.0,anomaly,test,169523
-3.125,36.0,anomaly,test,169524
-3.125,36.0,anomaly,test,169525
1.5625,36.0,anomaly,test,169526
1.5625,40.0,anomaly,test,169527
1.5625,40.0,anomaly,test,169528
1.5625,40.0,anomaly,test,169529
2.34375,41.0,anomaly,test,169530
2.34375,41.0,anomaly,test,169531
2.34375,41.0,anomaly,test,169532
2.34375,41.0,anomaly,test,169533
2.34375,40.0,anomaly,test,169534
2.34375,40.0,anomaly,test,169535
2.34375,40.0,anomaly,test,169536
2.34375,40.0,anomaly,test,169537
2.34375,39.0,anomaly,test,169538
2.34375,39.0,anomaly,test,169539
2.34375,39.0,anomaly,test,169540
2.34375,39.0,anomaly,test,169541
2.34375,39.0,anomaly,test,169542
2.34375,39.0,anomaly,test,169543
2.34375,39.0,anomaly,test,169544
2.34375,39.0,anomaly,test,169545
2.34375,39.0,anomaly,test,169546
2.34375,39.0,anomaly,test,169547
2.34375,39.0,anomaly,test,169548
2.34375,39.0,anomaly,test,169549
2.34375,39.0,anomaly,test,169550
2.34375,39.0,anomaly,test,169551
2.34375,40.0,anomaly,test,169552
2.34375,40.0,anomaly,test,169553
2.34375,40.0,anomaly,test,169554
2.34375,40.0,anomaly,test,169555
2.34375,42.0,anomaly,test,169556
2.34375,42.0,anomaly,test,169557
2.34375,42.0,anomaly,test,169558
-0.78125,42.0,anomaly,test,169559
-0.78125,40.0,anomaly,test,169560
-0.78125,40.0,anomaly,test,169561
-0.78125,40.0,anomaly,test,169562
-0.78125,37.0,anomaly,test,169563
-0.78125,37.0,anomaly,test,169564
-0.78125,37.0,anomaly,test,169565
-0.78125,37.0,anomaly,test,169566
-0.78125,32.0,anomaly,test,169567
-0.78125,32.0,anomaly,test,169568
-0.78125,32.0,anomaly,test,169569
-0.78125,32.0,anomaly,test,169570
-0.78125,26.0,anomaly,test,169571
-0.78125,26.0,anomaly,test,169572
-0.78125,26.0,anomaly,test,169573
-0.78125,20.0,anomaly,test,169574
-0.78125,20.0,anomaly,test,169575
-0.78125,20.0,anomaly,test,169576
-0.78125,20.0,anomaly,test,169577
-5.46875,20.0,anomaly,test,169578
-5.46875,20.0,anomaly,test,169579
-5.46875,20.0,anomaly,test,169580
-5.46875,20.0,anomaly,test,169581
3.125,22.0,anomaly,test,169582
3.125,22.0,anomaly,test,169583
3.125,22.0,anomaly,test,169584
2.34375,23.0,anomaly,test,169585
2.34375,23.0,anomaly,test,169586
2.34375,23.0,anomaly,test,169587
2.34375,23.0,anomaly,test,169588
-0.78125,23.0,anomaly,test,169589
-0.78125,23.0,anomaly,test,169590
-0.78125,23.0,anomaly,test,169591
-0.78125,23.0,anomaly,test,169592
-0.78125,27.0,anomaly,test,169593
-0.78125,27.0,anomaly,test,169594
-0.78125,27.0,anomaly,test,169595
-0.78125,27.0,anomaly,test,169596
-0.78125,27.0,anomaly,test,169597
-0.78125,27.0,anomaly,test,169598
-0.78125,27.0,anomaly,test,169599
-0.78125,25.0,anomaly,test,169600
-0.78125,25.0,anomaly,test,169601
-0.78125,25.0,anomaly,test,169602
-0.78125,25.0,anomaly,test,169603
-0.78125,22.0,anomaly,test,169604
-0.78125,22.0,anomaly,test,169605
-0.78125,22.0,anomaly,test,169606
-0.78125,22.0,anomaly,test,169607
-0.78125,22.0,anomaly,test,169608
-0.78125,22.0,anomaly,test,169609
-0.78125,22.0,anomaly,test,169610
-0.78125,19.0,anomaly,test,169611
-0.78125,19.0,anomaly,test,169612
-0.78125,19.0,anomaly,test,169613
-0.78125,19.0,anomaly,test,169614
-0.78125,7.0,anomaly,test,169615
-0.78125,7.0,anomaly,test,169616
-0.78125,7.0,anomaly,test,169617
1.5625,8.0,anomaly,test,169618
1.5625,8.0,anomaly,test,169619
1.5625,8.0,anomaly,test,169620
1.5625,8.0,anomaly,test,169621
-0.78125,11.0,anomaly,test,169622
-0.78125,11.0,anomaly,test,169623
-0.78125,11.0,anomaly,test,169624
-0.78125,11.0,anomaly,test,169625
-5.46875,10.0,anomaly,test,169626
-5.46875,10.0,anomaly,test,169627
-5.46875,10.0,anomaly,test,169628
2.34375,10.0,anomaly,test,169629
2.34375,17.0,anomaly,test,169630
2.34375,17.0,anomaly,test,169631
2.34375,17.0,anomaly,test,169632
2.34375,19.0,anomaly,test,169633
2.34375,19.0,anomaly,test,169634
2.34375,19.0,anomaly,test,169635
2.34375,19.0,anomaly,test,169636
-0.78125,21.0,anomaly,test,169637
-0.78125,21.0,anomaly,test,169638
-0.78125,21.0,anomaly,test,169639
-1.5625,21.0,anomaly,test,169640
-1.5625,23.0,anomaly,test,169641
-1.5625,23.0,anomaly,test,169642
-1.5625,23.0,anomaly,test,169643
-0.78125,25.0,anomaly,test,169644
-0.78125,25.0,anomaly,test,169645
-0.78125,25.0,anomaly,test,169646
-0.78125,25.0,anomaly,test,169647
-0.78125,24.0,anomaly,test,169648
-0.78125,24.0,anomaly,test,169649
-0.78125,24.0,anomaly,test,169650
-0.78125,24.0,anomaly,test,169651
-0.78125,22.0,anomaly,test,169652
-0.78125,22.0,anomaly,test,169653
-0.78125,22.0,anomaly,test,169654
-0.78125,19.0,anomaly,test,169655
-0.78125,19.0,anomaly,test,169656
-0.78125,19.0,anomaly,test,169657
-0.78125,19.0,anomaly,test,169658
-0.78125,15.0,anomaly,test,169659
-0.78125,15.0,anomaly,test,169660
-0.78125,15.0,anomaly,test,169661
-0.78125,15.0,anomaly,test,169662
-0.78125,8.0,anomaly,test,169663
-0.78125,8.0,anomaly,test,169664
-0.78125,8.0,anomaly,test,169665
-0.78125,3.0,anomaly,test,169666
-0.78125,3.0,anomaly,test,169667
-0.78125,3.0,anomaly,test,169668
-0.78125,3.0,anomaly,test,169669
-0.78125,3.0,anomaly,test,169670
-0.78125,3.0,anomaly,test,169671
-0.78125,3.0,anomaly,test,169672
-1.5625,3.0,anomaly,test,169673
-1.5625,5.0,anomaly,test,169674
-1.5625,5.0,anomaly,test,169675
-1.5625,5.0,anomaly,test,169676
-0.78125,10.0,anomaly,test,169677
-0.78125,10.0,anomaly,test,169678
-0.78125,10.0,anomaly,test,169679
-0.78125,10.0,anomaly,test,169680
-5.46875,10.0,anomaly,test,169681
-5.46875,10.0,anomaly,test,169682
-5.46875,10.0,anomaly,test,169683
-3.90625,10.0,anomaly,test,169684
-3.90625,18.0,anomaly,test,169685
-3.90625,18.0,anomaly,test,169686
-3.90625,18.0,anomaly,test,169687
-5.46875,25.0,anomaly,test,169688
-5.46875,25.0,anomaly,test,169689
-5.46875,25.0,anomaly,test,169690
-5.46875,25.0,anomaly,test,169691
0.78125,31.0,anomaly,test,169692
0.78125,31.0,anomaly,test,169693
0.78125,31.0,anomaly,test,169694
1.5625,31.0,anomaly,test,169695
1.5625,35.0,anomaly,test,169696
1.5625,35.0,anomaly,test,169697
1.5625,35.0,anomaly,test,169698
2.34375,38.0,anomaly,test,169699
2.34375,38.0,anomaly,test,169700
2.34375,38.0,anomaly,test,169701
2.34375,38.0,anomaly,test,169702
2.34375,36.0,anomaly,test,169703
2.34375,36.0,anomaly,test,169704
2.34375,36.0,anomaly,test,169705
2.34375,36.0,anomaly,test,169706
2.34375,36.0,anomaly,test,169707
2.34375,36.0,anomaly,test,169708
2.34375,36.0,anomaly,test,169709
2.34375,36.0,anomaly,test,169710
2.34375,36.0,anomaly,test,169711
2.34375,36.0,anomaly,test,169712
2.34375,36.0,anomaly,test,169713
2.34375,36.0,anomaly,test,169714
2.34375,36.0,anomaly,test,169715
2.34375,36.0,anomaly,test,169716
2.34375,36.0,anomaly,test,169717
2.34375,35.0,anomaly,test,169718
2.34375,35.0,anomaly,test,169719
2.34375,35.0,anomaly,test,169720
-0.78125,34.0,anomaly,test,169721
-0.78125,34.0,anomaly,test,169722
-0.78125,34.0,anomaly,test,169723
-0.78125,34.0,anomaly,test,169724
-0.78125,32.0,anomaly,test,169725
-0.78125,32.0,anomaly,test,169726
-0.78125,32.0,anomaly,test,169727
-0.78125,32.0,anomaly,test,169728
3.125,30.0,anomaly,test,169729
3.125,30.0,anomaly,test,169730
3.125,30.0,anomaly,test,169731
-0.78125,30.0,anomaly,test,169732
-0.78125,30.0,anomaly,test,169733
-0.78125,30.0,anomaly,test,169734
-0.78125,30.0,anomaly,test,169735
-0.78125,26.0,anomaly,test,169736
-0.78125,26.0,anomaly,test,169737
-0.78125,26.0,anomaly,test,169738
-0.78125,26.0,anomaly,test,169739
-5.46875,23.0,anomaly,test,169740
-5.46875,23.0,anomaly,test,169741
-5.46875,23.0,anomaly,test,169742
2.34375,29.0,anomaly,test,169743
2.34375,29.0,anomaly,test,169744
2.34375,29.0,anomaly,test,169745
2.34375,29.0,anomaly,test,169746
-0.78125,28.0,anomaly,test,169747
-0.78125,28.0,anomaly,test,169748
-0.78125,28.0,anomaly,test,169749
-0.78125,28.0,anomaly,test,169750
-0.78125,23.0,anomaly,test,169751
-0.78125,23.0,anomaly,test,169752
-0.78125,23.0,anomaly,test,169753
-5.46875,19.0,anomaly,test,169754
-5.46875,19.0,anomaly,test,169755
-5.46875,19.0,anomaly,test,169756
-5.46875,19.0,anomaly,test,169757
-5.46875,22.0,anomaly,test,169758
-5.46875,22.0,anomaly,test,169759
-5.46875,22.0,anomaly,test,169760
-5.46875,22.0,anomaly,test,169761
-0.78125,29.0,anomaly,test,169762
-0.78125,29.0,anomaly,test,169763
-0.78125,29.0,anomaly,test,169764
0.78125,29.0,anomaly,test,169765
0.78125,34.0,anomaly,test,169766
0.78125,34.0,anomaly,test,169767
0.78125,34.0,anomaly,test,169768
2.34375,34.0,anomaly,test,169769
2.34375,34.0,anomaly,test,169770
2.34375,34.0,anomaly,test,169771
2.34375,34.0,anomaly,test,169772
2.34375,35.0,anomaly,test,169773
2.34375,35.0,anomaly,test,169774
2.34375,35.0,anomaly,test,169775
2.34375,35.0,anomaly,test,169776
2.34375,34.0,anomaly,test,169777
2.34375,34.0,anomaly,test,169778
2.34375,34.0,anomaly,test,169779
3.125,34.0,anomaly,test,169780
3.125,34.0,anomaly,test,169781
3.125,34.0,anomaly,test,169782
3.125,34.0,anomaly,test,169783
-0.78125,33.0,anomaly,test,169784
-0.78125,33.0,anomaly,test,169785
-0.78125,33.0,anomaly,test,169786
-0.78125,33.0,anomaly,test,169787
-0.78125,30.0,anomaly,test,169788
-0.78125,30.0,anomaly,test,169789
-0.78125,30.0,anomaly,test,169790
-0.78125,26.0,anomaly,test,169791
-0.78125,26.0,anomaly,test,169792
-0.78125,26.0,anomaly,test,169793
-0.78125,26.0,anomaly,test,169794
-3.90625,19.0,anomaly,test,169795
-3.90625,19.0,anomaly,test,169796
-3.90625,19.0,anomaly,test,169797
0.78125,19.0,anomaly,test,169798
0.78125,21.0,anomaly,test,169799
0.78125,21.0,anomaly,test,169800
0.78125,21.0,anomaly,test,169801
-0.78125,25.0,anomaly,test,169802
-0.78125,25.0,anomaly,test,169803
-0.78125,25.0,anomaly,test,169804
-0.78125,25.0,anomaly,test,169805
0.0,29.0,anomaly,test,169806
0.0,29.0,anomaly,test,169807
0.0,29.0,anomaly,test,169808
0.0,29.0,anomaly,test,169809
0.0,30.0,anomaly,test,169810
0.0,30.0,anomaly,test,169811
0.0,30.0,anomaly,test,169812
0.78125,32.0,anomaly,test,169813
0.78125,32.0,anomaly,test,169814
0.78125,32.0,anomaly,test,169815
0.78125,32.0,anomaly,test,169816
2.34375,33.0,anomaly,test,169817
2.34375,33.0,anomaly,test,169818
2.34375,33.0,anomaly,test,169819
-0.78125,33.0,anomaly,test,169820
-0.78125,32.0,anomaly,test,169821
-0.78125,32.0,anomaly,test,169822
-0.78125,32.0,anomaly,test,169823
-0.78125,30.0,anomaly,test,169824
-0.78125,30.0,anomaly,test,169825
-0.78125,30.0,anomaly,test,169826
-0.78125,30.0,anomaly,test,169827
-0.78125,23.0,anomaly,test,169828
-0.78125,23.0,anomaly,test,169829
-0.78125,23.0,anomaly,test,169830
1.5625,23.0,anomaly,test,169831
1.5625,23.0,anomaly,test,169832
1.5625,23.0,anomaly,test,169833
1.5625,23.0,anomaly,test,169834
-1.5625,24.0,anomaly,test,169835
-1.5625,24.0,anomaly,test,169836
-1.5625,24.0,anomaly,test,169837
-1.5625,24.0,anomaly,test,169838
-2.34375,30.0,anomaly,test,169839
-2.34375,30.0,anomaly,test,169840
-2.34375,30.0,anomaly,test,169841
0.0,30.0,anomaly,test,169842
0.0,32.0,anomaly,test,169843
0.0,32.0,anomaly,test,169844
0.0,32.0,anomaly,test,169845
1.5625,36.0,anomaly,test,169846
1.5625,36.0,anomaly,test,169847
1.5625,36.0,anomaly,test,169848
1.5625,36.0,anomaly,test,169849
1.5625,38.0,anomaly,test,169850
1.5625,38.0,anomaly,test,169851
1.5625,38.0,anomaly,test,169852
1.5625,38.0,anomaly,test,169853
1.5625,37.0,anomaly,test,169854
1.5625,37.0,anomaly,test,169855
1.5625,37.0,anomaly,test,169856
2.34375,38.0,anomaly,test,169857
2.34375,38.0,anomaly,test,169858
2.34375,38.0,anomaly,test,169859
2.34375,38.0,anomaly,test,169860
2.34375,37.0,anomaly,test,169861
2.34375,37.0,anomaly,test,169862
2.34375,37.0,anomaly,test,169863
2.34375,37.0,anomaly,test,169864
1.5625,38.0,anomaly,test,169865
1.5625,38.0,anomaly,test,169866
1.5625,38.0,anomaly,test,169867
-0.78125,38.0,anomaly,test,169868
-0.78125,38.0,anomaly,test,169869
-0.78125,38.0,anomaly,test,169870
-0.78125,38.0,anomaly,test,169871
0.78125,40.0,anomaly,test,169872
0.78125,40.0,anomaly,test,169873
0.78125,40.0,anomaly,test,169874
0.78125,40.0,anomaly,test,169875
-0.78125,43.0,anomaly,test,169876
-0.78125,43.0,anomaly,test,169877
-0.78125,43.0,anomaly,test,169878
2.34375,41.0,anomaly,test,169879
2.34375,41.0,anomaly,test,169880
2.34375,41.0,anomaly,test,169881
2.34375,41.0,anomaly,test,169882
2.34375,42.0,anomaly,test,169883
2.34375,42.0,anomaly,test,169884
2.34375,42.0,anomaly,test,169885
2.34375,42.0,anomaly,test,169886
2.34375,40.0,anomaly,test,169887
2.34375,40.0,anomaly,test,169888
2.34375,40.0,anomaly,test,169889
2.34375,41.0,anomaly,test,169890
2.34375,41.0,anomaly,test,169891
2.34375,41.0,anomaly,test,169892
2.34375,41.0,anomaly,test,169893
-0.78125,40.0,anomaly,test,169894
-0.78125,40.0,anomaly,test,169895
-0.78125,40.0,anomaly,test,169896
-0.78125,40.0,anomaly,test,169897
-0.78125,39.0,anomaly,test,169898
-0.78125,39.0,anomaly,test,169899
-0.78125,39.0,anomaly,test,169900
-0.78125,39.0,anomaly,test,169901
-0.78125,36.0,anomaly,test,169902
-0.78125,36.0,anomaly,test,169903
-0.78125,36.0,anomaly,test,169904
3.125,35.0,anomaly,test,169905
3.125,35.0,anomaly,test,169906
